flux_units,simulation_dateAndTime,flux_lb,simulation_id,flux_ub,flux_stdev,rxn_id,used_,flux,comment_
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0250306246569453,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0298810692699055,0.00121261115324005,THDPS,True,0.0273165830484108,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,27.8691002020471,TYRTA,True,-0.0101553147577744,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,3.59096161572209,0.897740403930523,NADH16pp,True,2.97590929361893,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,1.45884073026727,0.364710182566818,NTPP2,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,3.9935294792347e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,4.76739724381232e-05,1.93466941144405e-06,ASP1DC,True,4.35824439744941e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,3.9935294792347e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,4.76739724381232e-05,1.93466941144405e-06,MOHMT,True,4.35824439744941e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,3.9935294792347e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,4.76739724381232e-05,1.93466941144405e-06,DPR,True,4.35824439744941e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,3.9935294792347e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,4.76739724381232e-05,1.93466941144405e-06,PANTS,True,4.35824439744941e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,3.9935294792347e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,4.76739724381232e-05,1.93466941144405e-06,PNTK,True,4.35824439744941e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,3.9935294792347e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,4.76739724381232e-05,1.93466941144405e-06,PPNCL2,True,4.35824439744941e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,3.9935294792347e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,4.76739724381232e-05,1.93466941144405e-06,PPCDC,True,4.35824439744941e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,3.9935294792347e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,4.76739724381232e-05,1.93466941144405e-06,PTPATi,True,4.35824439744941e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,3.9935294792347e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,4.76739724381232e-05,1.93466941144405e-06,DPCOAK,True,4.35824439744941e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,4.63831809306771e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,5.53713325713407e-05,2.2470379101659e-06,OCTDPS,True,5.061919274119e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,2.01629076750761,0.504072691876904,ATPM,True,0.351150662545793,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,27.8691002020471,D_DASH_LACt2pp,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,1.13967010849075,0.284917527122687,CYTDK2,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,27.8691002020471,ILETA,True,-0.0213603913691974,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0016953780617306,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0020239091111613,8.21327623576749e-05,A5PISO,True,0.00185021094185387,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0241771386482674,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.530575667566788,0.12659963222963,TRDR,True,0.0263833659965012,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,-111.476400808188,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,-1.02863952811827,27.6119403200175,Htex,True,-1.23431183297121,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,9.29193151319041e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0834184863712371,0.0208313917640263,MTHTHFSs,True,0.000101400940319102,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,9.01317417187948e-06,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,1.07597507238767e-05,4.36644137999309e-07,MOCOS,True,9.83631548034975e-06,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,27.8691002020471,NDPK8,True,0.00187686694944929,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,1.46101725483796,0.36525431370949,FTHFLi,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,1.74023593626265e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,2.07745956284053e-05,8.43059066444709e-07,I4FE4ST,True,1.89916552735958e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,1.74023593626265e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,2.07745956284053e-05,8.43059066444709e-07,I4FE4SR,True,1.89916552735958e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,1.74023593626265e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,2.07745956284053e-05,8.43059066444709e-07,I2FE2SS2,True,1.89916552735958e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.00182039402903494,0.000455098507258735,DCYTD,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.00182039402903494,0.000455098507258735,NTD3,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.589246238552174,0.147311559638043,ATPHs,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,2.05480684361717,0.513701710904294,NTPP5,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,27.8691002020471,DURADx,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,-111.476400808188,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0518040837560534,27.8820512229861,PUNP1,True,-0.0149390899643009,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.014902345729888,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0177831988984928,0.00072021329215121,P5CR,True,0.0162524795518571,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,-1.65534626522904e-07,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,-1.38664218030358e-07,6.71760212313641e-09,MEOHtrpp,True,-1.51327930468494e-07,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0834079974651214,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,27.8482482026808,SUCDi,True,0.237726150467836,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.000393737047093147,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.000470035572006942,1.90746312284488e-05,IPDPS,True,0.000429695658560864,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,27.8691002020471,PUNP5,True,0.0149391010438581,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,1.70556988175565e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,2.03607590621051e-05,8.26265061137146e-07,MPTAT,True,1.8613335447431e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,1.70556988175565e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,2.03607590621051e-05,8.26265061137146e-07,MPTS,True,1.8613335447431e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,1.70556988175565e-05,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,2.03607590621051e-05,8.26265061137146e-07,CPMPS,True,1.8613335447431e-05,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.000581349734086246,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.000694003921690072,2.81635469009566e-05,PG161abcpp,True,0.000634442348482581,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.00327067291064813,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.00390446523575521,0.00015844808127677,DASYN161,True,0.00356937189592335,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.00327067291064813,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.00390446523575521,0.00015844808127677,AGPAT161,True,0.00356937189592335,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.00327067291064813,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.00390446523575521,0.00015844808127677,G3PAT161,True,0.00356937189592335,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,2.5599278984027,0.639981974600676,NTD9,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,1.33583537919605,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,27.5351413572481,O2tex,True,1.62579606062367,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0214063686772597,0.00535159216931493,CSND,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,6.39509540894281e-05,1.5987738522357e-05,FADRx,True,5.8617202279037e-05,
